ProductType	ExternalId1	ExternalId2	ExternalId3	ExternalId4	ProductName	UnitPrice	TaxationPrice	SalesStatus	SalesStart	ReleaseDate	SetOnly	SalesPatternId	DeliveryPatternId
0	TEST018UBKM				サンプル商品018 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UBKL				サンプル商品018 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UBKXL				サンプル商品018 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UWHXS				サンプル商品018 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UWHS				サンプル商品018 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UWHM				サンプル商品018 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UWHL				サンプル商品018 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UWHXL				サンプル商品018 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UFLXS				サンプル商品018 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UFLS				サンプル商品018 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UFLM				サンプル商品018 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UFLL				サンプル商品018 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST018UFLXL				サンプル商品018 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UBKXS				サンプル商品019 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UBKS				サンプル商品019 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UBKM				サンプル商品019 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UBKL				サンプル商品019 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UBKXL				サンプル商品019 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UWHXS				サンプル商品019 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UWHS				サンプル商品019 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UWHM				サンプル商品019 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UWHL				サンプル商品019 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UWHXL				サンプル商品019 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UFLXS				サンプル商品019 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UFLS				サンプル商品019 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UFLM				サンプル商品019 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UFLL				サンプル商品019 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST019UFLXL				サンプル商品019 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UBKXS				サンプル商品020 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UBKS				サンプル商品020 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UBKM				サンプル商品020 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UBKL				サンプル商品020 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UBKXL				サンプル商品020 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UWHXS				サンプル商品020 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UWHS				サンプル商品020 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UWHM				サンプル商品020 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UWHL				サンプル商品020 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UWHXL				サンプル商品020 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UFLXS				サンプル商品020 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UFLS				サンプル商品020 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UFLM				サンプル商品020 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UFLL				サンプル商品020 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST020UFLXL				サンプル商品020 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UBKXS				サンプル商品021 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UBKS				サンプル商品021 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UBKM				サンプル商品021 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UBKL				サンプル商品021 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UBKXL				サンプル商品021 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UWHXS				サンプル商品021 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UWHS				サンプル商品021 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UWHM				サンプル商品021 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UWHL				サンプル商品021 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UWHXL				サンプル商品021 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UFLXS				サンプル商品021 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UFLS				サンプル商品021 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UFLM				サンプル商品021 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UFLL				サンプル商品021 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST021UFLXL				サンプル商品021 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UBKXS				サンプル商品022 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UBKS				サンプル商品022 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UBKM				サンプル商品022 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UBKL				サンプル商品022 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UBKXL				サンプル商品022 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UWHXS				サンプル商品022 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UWHS				サンプル商品022 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UWHM				サンプル商品022 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UWHL				サンプル商品022 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UWHXL				サンプル商品022 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UFLXS				サンプル商品022 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UFLS				サンプル商品022 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UFLM				サンプル商品022 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UFLL				サンプル商品022 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST022UFLXL				サンプル商品022 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UBKXS				サンプル商品023 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UBKS				サンプル商品023 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UBKM				サンプル商品023 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UBKL				サンプル商品023 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UBKXL				サンプル商品023 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UWHXS				サンプル商品023 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UWHS				サンプル商品023 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UWHM				サンプル商品023 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UWHL				サンプル商品023 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UWHXL				サンプル商品023 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UFLXS				サンプル商品023 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UFLS				サンプル商品023 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UFLM				サンプル商品023 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UFLL				サンプル商品023 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST023UFLXL				サンプル商品023 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UBKXS				サンプル商品024 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UBKS				サンプル商品024 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UBKM				サンプル商品024 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UBKL				サンプル商品024 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UBKXL				サンプル商品024 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UWHXS				サンプル商品024 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UWHS				サンプル商品024 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UWHM				サンプル商品024 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UWHL				サンプル商品024 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UWHXL				サンプル商品024 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UFLXS				サンプル商品024 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UFLS				サンプル商品024 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UFLM				サンプル商品024 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UFLL				サンプル商品024 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST024UFLXL				サンプル商品024 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UBKXS				サンプル商品025 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UBKS				サンプル商品025 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UBKM				サンプル商品025 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UBKL				サンプル商品025 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UBKXL				サンプル商品025 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UWHXS				サンプル商品025 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UWHS				サンプル商品025 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UWHM				サンプル商品025 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UWHL				サンプル商品025 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UWHXL				サンプル商品025 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UFLXS				サンプル商品025 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UFLS				サンプル商品025 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UFLM				サンプル商品025 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UFLL				サンプル商品025 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST025UFLXL				サンプル商品025 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UBKXS				サンプル商品026 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UBKS				サンプル商品026 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UBKM				サンプル商品026 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UBKL				サンプル商品026 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UBKXL				サンプル商品026 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UWHXS				サンプル商品026 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UWHS				サンプル商品026 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UWHM				サンプル商品026 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UWHL				サンプル商品026 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UWHXL				サンプル商品026 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UFLXS				サンプル商品026 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UFLS				サンプル商品026 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UFLM				サンプル商品026 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UFLL				サンプル商品026 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST026UFLXL				サンプル商品026 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UBKXS				サンプル商品027 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UBKS				サンプル商品027 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UBKM				サンプル商品027 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UBKL				サンプル商品027 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UBKXL				サンプル商品027 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UWHXS				サンプル商品027 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UWHS				サンプル商品027 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UWHM				サンプル商品027 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UWHL				サンプル商品027 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UWHXL				サンプル商品027 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UFLXS				サンプル商品027 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UFLS				サンプル商品027 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UFLM				サンプル商品027 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UFLL				サンプル商品027 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST027UFLXL				サンプル商品027 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UBKXS				サンプル商品028 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UBKS				サンプル商品028 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UBKM				サンプル商品028 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UBKL				サンプル商品028 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UBKXL				サンプル商品028 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UWHXS				サンプル商品028 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UWHS				サンプル商品028 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UWHM				サンプル商品028 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UWHL				サンプル商品028 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UWHXL				サンプル商品028 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UFLXS				サンプル商品028 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UFLS				サンプル商品028 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UFLM				サンプル商品028 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UFLL				サンプル商品028 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST028UFLXL				サンプル商品028 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UBKXS				サンプル商品029 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UBKS				サンプル商品029 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UBKM				サンプル商品029 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UBKL				サンプル商品029 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UBKXL				サンプル商品029 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UWHXS				サンプル商品029 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UWHS				サンプル商品029 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UWHM				サンプル商品029 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UWHL				サンプル商品029 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UWHXL				サンプル商品029 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UFLXS				サンプル商品029 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UFLS				サンプル商品029 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UFLM				サンプル商品029 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UFLL				サンプル商品029 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST029UFLXL				サンプル商品029 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UBKXS				サンプル商品030 unisex ブラック XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UBKS				サンプル商品030 unisex ブラック S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UBKM				サンプル商品030 unisex ブラック M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UBKL				サンプル商品030 unisex  ブラック L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UBKXL				サンプル商品030 unisex  ブラック XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UWHXS				サンプル商品030 unisex  ホワイト XS	900	900	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UWHS				サンプル商品030 unisex  ホワイト S	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UWHM				サンプル商品030 unisex  ホワイト M	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UWHL				サンプル商品030 unisex  ホワイト L	1000	1000	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UWHXL				サンプル商品030 unisex  ホワイト XL	1100	1100	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UFLXS				サンプル商品030 unisex  花柄 XS	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UFLS				サンプル商品030 unisex  花柄 S	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UFLM				サンプル商品030 unisex  花柄 M	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UFLL				サンプル商品030 unisex  花柄 L	1200	1200	0	2020/1/1	2020/1/1	FALSE	1	2
0	TEST030UFLXL				サンプル商品030 unisex  花柄 XL	1500	1500	0	2020/1/1	2020/1/1	FALSE	1	2
